Week,Peru,Bulgaria,Bosnia&Herzegovina,Hungary,Georgia,North Macedonia,Moldova,Croatia,Czechia,Slovakia,Romania,Lithuania,Brazil,Slovenia,Poland,Chile,USA,Latvia,Armenia,Argentina,Colombia,Trinidad&Tobago,Belgium,Paraguay,Italy,Greece,Mexico,Ukraine,United Kingdom,Russia,Tunisia,Serbia,Spain,Portugal,Uruguay,Ecuador,France,Panama,Bolivia,Estonia,Austria,Sweden,Kosovo,South Africa,Iran,Costa Rica,Namibia,Switzerland,Germany,Lebanon,Jordan,Ireland,Puerto Rico,Netherlands,Albania,Turkey,Botswana,Israel,Honduras,Malaysia,Guatemala,Kazakhstan,Canada,Denmark,Jamaica,Azerbaijan,Libya,Bahrain,Oman,Cyprus,Mauritius,Sri Lanka,Cuba,Belarus,Mongolia,Iraq,El Salvador,Kuwait,Finland,Indonesia,Philippines,Norway,Kyrgyzstan,Vietnam,Morocco,Nepal,Dominican Republic,India,Zimbabwe,Thailand,South Korea,Lesotho,Saudi Arabia,Australia,Egypt,Qatar,United Arab Emirates,Singapore,Japan,Zambia,Venezuela,Cambodia,Syria,Bangladesh,Algeria,Pakistan,Senegal,Sudan,Kenya,Laos,New Zealand,Uganda,Cameroon,Haiti,Yemen,Mozambique,Ethiopia,Angola,Uzbekistan,Ghana,Nicaragua,Cote d'Ivoire,Nigeria,Congo (Kinshasa),Tanzania,Tajikistan,China
4/1/2018,21,32,39,59,33,20,70,34,47,58,36,50,24,61,56,12,48,54,62,6,27,20,62,13,58,45,42,70,38,23,26,30,35,56,9,23,55,13,20,55,65,57,47,18,24,8,37,59,52,19,43,48,24,44,48,34,25,28,35,22,22,41,57,53,24,26,26,21,31,39,24,24,28,27,18,21,10,42,62,13,9,66,0,20,41,24,36,22,18,15,72,58,26,39,14,21,32,30,45,10,22,30,40,10,8,23,14,12,28,25,53,10,23,0,7,66,12,0,21,11,9,7,3,10,9,0,27
4/8/2018,26,30,6,51,33,26,42,30,62,44,28,70,29,63,38,11,47,28,41,7,29,51,57,11,54,49,45,51,39,21,6,49,35,36,9,23,55,22,24,50,47,64,0,19,24,7,32,59,51,30,31,53,34,54,16,35,44,41,34,20,18,61,57,42,23,35,0,26,23,77,72,30,50,33,18,42,11,36,76,14,10,55,20,19,37,50,26,21,9,14,69,46,27,40,13,18,29,28,45,14,29,14,26,9,15,27,0,6,21,10,40,10,19,0,0,24,22,0,21,9,11,7,3,11,10,0,50
4/15/2018,24,67,41,67,22,35,63,62,57,33,33,33,30,49,47,13,48,37,72,7,26,28,55,13,61,40,45,63,40,24,45,40,40,34,8,26,55,25,19,62,51,58,16,18,36,7,47,53,55,30,79,49,35,49,40,34,34,50,29,18,17,48,59,55,27,44,13,36,30,36,63,28,56,41,19,47,9,22,68,14,9,50,39,27,36,34,41,21,20,14,55,24,25,39,14,22,28,31,40,12,30,4,13,11,8,19,14,17,30,0,43,9,16,22,0,9,19,20,21,12,11,0,4,0,11,31,29
4/22/2018,22,46,37,43,27,30,46,48,47,56,39,56,36,43,48,12,49,44,73,7,28,23,57,12,58,34,45,75,38,24,20,38,37,45,11,27,50,16,18,47,47,62,0,17,35,8,22,58,44,21,38,45,26,55,32,47,41,35,36,22,20,82,57,61,25,18,13,38,38,34,35,33,11,43,10,26,10,43,72,15,9,44,20,21,54,43,42,22,27,13,72,24,24,41,14,17,32,31,38,9,29,12,50,10,8,21,0,6,19,9,41,9,10,11,14,9,14,0,0,7,8,14,4,11,11,0,31
4/29/2018,27,44,25,48,46,30,49,55,49,57,24,41,31,40,53,12,47,27,64,6,32,39,53,13,63,38,46,84,46,18,13,52,39,49,8,26,57,16,19,68,48,69,17,16,16,8,24,48,46,23,55,47,41,47,47,33,39,63,33,16,15,62,54,61,29,9,0,51,23,30,63,25,32,49,47,13,10,44,86,16,10,60,20,18,34,42,34,19,29,13,63,0,20,43,10,29,36,29,39,12,36,4,13,14,8,16,14,12,23,9,40,10,17,0,0,27,17,0,0,8,10,0,4,12,14,0,61
5/6/2018,25,54,59,49,26,33,23,62,41,29,29,49,28,46,48,12,47,14,60,6,29,31,53,9,47,50,46,71,39,27,33,45,38,43,8,23,57,20,23,57,37,68,44,16,32,7,30,54,52,30,46,47,39,43,38,35,66,27,34,15,16,41,55,60,28,19,27,29,49,40,42,31,60,52,9,25,10,32,73,11,9,65,0,21,31,38,34,20,20,13,71,12,29,41,14,33,35,26,37,9,33,16,39,13,16,22,14,6,26,0,45,9,14,11,0,9,24,20,62,6,8,7,4,0,14,33,65
5/13/2018,23,39,12,75,29,15,15,38,31,36,25,50,28,53,52,13,46,24,22,6,30,27,47,9,48,45,46,67,37,19,7,60,37,63,7,27,57,17,20,39,27,71,17,15,22,7,26,55,55,23,42,44,36,43,39,31,23,40,28,18,14,48,59,66,17,56,14,41,59,39,42,28,28,38,20,37,11,24,66,12,10,76,0,19,41,29,38,19,22,16,91,49,17,39,11,20,31,27,51,11,26,14,28,8,27,18,0,21,25,0,50,20,13,0,9,0,23,39,55,7,8,7,4,11,17,0,54
5/20/2018,23,64,23,51,37,5,16,52,39,41,21,17,27,39,35,14,46,25,44,7,33,41,57,9,62,58,48,34,37,26,7,25,38,47,9,29,58,21,21,54,54,60,26,15,32,7,20,72,55,27,18,42,25,46,0,30,75,47,38,18,17,28,59,88,19,19,0,37,19,36,34,35,36,34,60,34,12,49,63,15,10,66,13,18,48,22,43,20,9,16,57,13,18,41,10,16,27,26,45,16,29,16,42,10,18,20,0,14,30,0,35,9,3,22,0,0,15,20,18,8,9,0,5,0,14,0,64
5/27/2018,27,46,100,55,51,20,33,59,45,56,23,48,37,31,52,12,48,57,22,6,29,48,56,12,74,57,47,68,38,29,59,65,36,70,9,30,70,22,20,44,51,62,35,16,23,7,30,44,52,23,52,45,36,49,24,22,25,36,36,19,14,28,56,66,25,38,0,30,36,39,60,27,58,30,11,32,7,35,67,12,9,65,11,20,21,45,37,20,22,15,69,0,16,42,8,23,28,25,39,17,39,16,28,14,4,10,0,20,32,17,37,12,7,11,0,30,23,39,22,13,10,7,3,24,16,35,51
6/3/2018,24,86,17,61,46,39,23,70,45,61,22,54,26,26,50,13,48,61,34,7,35,28,61,8,70,50,47,70,38,37,7,58,38,64,9,29,60,26,17,55,44,67,9,16,24,9,30,59,56,16,43,57,30,52,40,32,31,39,36,18,16,57,55,53,30,38,14,18,24,52,30,29,0,53,10,28,10,38,80,14,9,79,55,17,29,43,33,20,19,16,75,69,22,38,7,17,37,25,38,12,39,12,15,11,21,16,14,0,33,8,43,12,17,11,0,9,35,0,55,6,10,7,5,0,19,0,33
6/10/2018,25,48,22,50,53,39,30,63,36,28,35,37,29,76,49,13,50,46,32,6,29,31,68,11,65,57,44,75,37,31,21,48,40,66,5,32,55,19,25,47,50,77,0,16,28,7,49,46,46,24,31,41,28,44,30,32,17,44,32,18,14,45,60,72,31,38,0,29,53,49,36,28,20,44,74,25,9,23,66,14,10,63,47,21,51,30,42,21,33,15,68,13,32,40,10,29,36,30,42,11,39,13,37,13,13,12,14,0,31,0,47,13,7,11,0,40,20,0,34,7,6,0,4,0,24,0,21
6/17/2018,21,32,39,70,17,54,15,41,51,47,26,40,24,32,51,14,49,51,33,6,27,26,70,8,64,61,41,78,39,31,56,41,44,59,9,29,70,14,23,31,42,68,8,17,39,7,14,55,60,23,29,45,40,44,30,39,29,40,40,19,17,57,58,62,17,30,12,40,42,40,39,43,32,62,32,23,9,24,73,12,11,63,38,14,18,42,35,20,23,16,69,13,23,38,9,23,32,24,37,11,29,18,0,11,29,18,13,6,27,8,38,12,0,11,0,17,17,0,17,8,6,0,3,0,27,0,39
6/24/2018,25,44,38,62,35,33,60,62,51,64,29,34,34,54,62,13,50,39,90,6,27,35,61,11,73,60,44,85,38,46,26,41,39,63,9,25,58,15,17,64,43,71,8,17,24,7,15,51,54,18,64,46,30,47,15,34,30,29,35,16,9,62,60,50,32,48,12,30,25,47,29,38,44,51,55,22,13,40,74,16,11,79,39,22,43,33,43,22,21,15,67,26,31,39,6,21,27,27,38,10,27,15,12,6,16,17,0,17,31,14,43,16,10,11,0,49,13,0,18,7,3,0,4,12,16,0,41
7/1/2018,23,55,55,54,31,29,24,54,60,38,26,61,29,52,54,13,55,45,34,8,27,49,57,10,63,56,40,51,37,35,59,33,40,69,6,25,55,19,19,42,35,60,24,17,33,7,25,51,46,31,41,43,36,52,54,26,38,44,30,17,13,47,56,51,28,61,26,31,34,50,45,36,43,39,42,12,10,33,69,17,13,57,26,24,43,29,37,21,23,13,65,14,19,38,9,26,32,25,31,8,24,12,38,14,17,16,0,28,29,15,43,17,20,0,14,18,23,0,50,8,10,7,4,0,9,0,50
7/8/2018,27,47,44,72,44,29,8,70,64,50,31,25,27,56,59,14,50,33,47,7,29,23,65,12,93,78,38,39,37,35,41,41,41,55,10,30,67,19,14,13,44,66,15,16,31,6,21,61,53,31,44,47,34,46,39,34,34,44,36,22,20,47,62,50,12,10,0,20,42,46,49,34,33,40,29,22,12,17,82,14,13,73,0,22,39,36,37,22,20,14,53,13,24,39,9,16,35,29,40,9,21,10,0,13,8,14,27,11,35,8,41,11,14,0,0,28,13,0,16,8,5,7,4,0,23,0,49
7/15/2018,23,78,51,58,27,65,16,92,55,46,30,65,29,77,51,13,49,37,12,8,31,36,62,10,86,73,45,36,38,27,28,60,46,85,9,22,76,20,18,32,58,75,31,19,24,7,28,47,54,41,62,50,28,49,57,31,41,53,35,20,20,56,63,67,33,40,0,37,24,63,50,27,35,35,47,26,11,28,61,17,11,73,0,16,42,40,36,22,21,15,56,13,28,38,9,34,29,34,39,10,25,24,13,13,25,17,14,0,33,17,46,11,7,24,7,20,8,20,0,7,11,0,3,0,10,0,58
7/22/2018,24,51,6,96,28,34,23,75,53,77,31,36,26,72,57,12,49,33,0,8,30,19,59,10,77,61,40,59,36,38,35,30,51,70,10,25,77,20,18,49,66,71,22,20,29,9,46,60,58,29,73,48,41,46,39,44,40,24,43,19,16,48,61,50,19,31,28,45,29,56,62,27,15,70,0,12,13,36,64,19,12,77,0,25,59,45,31,22,21,24,63,0,22,38,11,30,29,27,36,9,16,14,27,13,9,15,0,25,32,18,45,10,17,35,0,51,17,20,0,9,10,0,4,0,17,0,26
7/29/2018,21,84,28,93,50,44,16,61,38,34,38,79,30,60,38,13,50,47,46,7,33,36,63,12,81,63,46,82,38,29,54,46,50,73,9,26,77,19,19,38,49,65,38,20,25,9,35,72,60,35,53,46,32,48,48,43,27,50,34,19,20,78,63,65,26,20,0,31,35,43,29,36,23,47,23,20,11,38,79,16,12,67,14,26,71,41,45,23,17,15,49,24,26,40,12,16,28,29,34,14,20,19,41,13,9,18,0,6,28,18,52,14,17,0,7,0,13,19,17,9,10,0,4,24,11,35,22
8/5/2018,22,64,22,67,50,44,25,50,50,50,30,51,52,74,65,14,50,64,23,7,31,33,58,9,68,67,40,60,38,37,26,47,50,60,8,24,97,22,20,43,76,76,38,23,17,7,10,66,48,36,51,50,22,46,31,37,32,42,25,17,14,47,62,41,27,20,38,60,27,76,56,30,23,48,69,20,11,33,82,15,12,70,27,22,53,39,34,23,17,16,56,12,22,42,12,33,31,28,38,10,22,20,0,11,38,22,13,6,35,9,50,15,10,23,0,0,20,38,15,4,8,7,4,0,12,36,22
8/12/2018,24,58,67,66,31,72,32,65,48,63,30,35,58,63,66,15,48,42,35,8,33,26,58,10,85,66,43,60,38,34,14,55,55,67,7,25,69,19,25,38,48,59,15,25,21,7,28,74,54,38,30,49,27,48,94,34,21,52,37,20,17,64,57,52,24,48,26,28,38,51,33,26,23,53,34,8,15,31,55,19,11,65,13,28,57,39,23,23,14,14,73,23,35,41,13,30,33,27,33,10,19,16,13,17,9,18,28,6,27,8,51,19,20,0,0,19,23,38,65,7,14,7,4,11,12,0,42
8/19/2018,24,42,12,56,23,50,58,88,67,66,45,55,56,43,62,12,49,39,23,8,35,27,61,8,82,70,45,70,43,45,29,55,54,87,12,25,72,13,21,26,34,54,57,24,38,9,37,62,52,29,59,51,33,51,38,54,37,56,41,16,17,65,65,53,23,51,14,40,47,76,53,35,0,48,21,8,13,28,74,16,12,42,0,30,64,51,34,22,19,15,57,23,22,42,13,43,46,26,29,4,19,13,0,22,24,21,32,7,29,16,47,8,10,24,0,10,23,78,18,4,7,22,5,23,12,0,36
8/26/2018,21,100,39,65,37,65,25,61,57,43,45,41,62,30,67,15,48,58,47,7,33,48,60,10,72,65,46,60,40,45,58,52,49,77,12,26,66,18,31,52,49,61,40,25,37,8,30,53,54,34,39,47,32,44,30,45,27,44,26,16,16,84,60,55,22,59,36,46,31,80,54,27,23,63,11,28,14,41,72,24,12,63,14,28,40,43,33,22,19,14,64,0,29,45,21,32,36,25,36,15,20,20,13,17,57,21,13,29,27,26,52,19,10,12,7,73,12,18,53,9,7,14,4,11,12,0,39
9/2/2018,22,74,40,53,54,45,32,59,49,38,32,52,62,46,52,15,48,50,24,8,34,36,60,12,79,53,49,71,37,53,38,33,43,66,11,21,59,26,25,42,51,58,25,23,36,7,25,51,47,29,63,50,32,45,61,44,21,43,28,18,14,72,55,65,16,59,27,29,34,65,16,33,40,62,20,20,13,25,60,23,14,70,13,25,59,61,35,21,17,14,70,33,23,44,17,27,33,28,32,10,21,8,0,16,33,33,0,12,27,9,47,18,14,0,7,36,18,17,16,4,11,7,4,12,13,36,23
9/9/2018,25,44,12,71,27,45,23,67,51,63,29,48,58,65,65,17,45,35,80,8,31,31,58,11,65,59,52,60,38,51,77,38,42,75,8,21,69,22,22,45,44,53,9,21,27,8,25,53,56,28,20,50,33,43,0,40,41,52,30,28,19,75,54,54,18,19,28,33,37,41,25,29,27,49,30,46,13,30,67,20,12,59,13,28,61,53,33,21,14,16,70,22,24,43,13,36,38,28,34,7,24,12,38,17,53,29,0,12,29,0,42,13,13,23,7,9,13,0,16,8,9,21,3,12,12,0,41
9/16/2018,26,50,18,44,32,30,24,78,37,47,19,64,51,36,53,25,46,35,46,8,34,43,53,11,68,41,58,58,38,39,26,37,42,67,9,23,67,18,24,50,33,55,16,21,25,8,42,60,39,23,67,43,39,43,63,40,25,28,29,31,17,67,59,54,20,0,0,56,14,51,35,30,10,54,19,25,12,53,68,24,14,43,0,28,56,36,30,22,27,18,76,11,27,42,13,24,30,29,42,13,23,15,50,17,44,26,0,29,27,8,47,12,6,11,7,27,21,18,46,8,6,14,4,21,11,0,26
9/23/2018,29,50,47,50,40,25,23,38,60,66,29,41,55,36,54,14,46,21,0,8,36,47,57,10,59,43,53,65,37,44,47,31,36,48,13,25,60,22,25,33,41,52,8,19,32,8,32,59,48,21,35,48,33,46,16,33,61,51,28,33,17,42,57,54,19,46,12,28,28,65,55,31,10,38,19,24,9,41,76,26,15,41,0,25,60,45,36,21,16,17,68,34,23,43,17,30,26,29,33,16,25,16,38,19,40,21,14,29,26,0,44,15,10,11,0,48,17,18,33,9,10,0,3,0,17,0,33
9/30/2018,26,51,41,63,22,44,40,43,63,56,23,22,75,48,52,15,46,50,66,8,34,35,49,11,54,42,56,84,38,50,20,34,39,57,10,27,60,17,24,41,47,61,0,19,31,8,38,69,59,36,39,53,31,44,23,37,61,41,28,31,16,72,62,74,25,64,12,40,39,33,56,34,19,44,19,58,16,32,75,24,14,50,12,36,47,75,31,23,20,18,59,11,21,41,21,27,30,30,30,13,27,17,39,21,43,22,28,24,29,25,40,9,13,22,0,19,17,0,15,10,7,14,3,21,8,0,53
10/7/2018,24,56,11,46,52,52,24,73,47,54,25,49,56,54,44,18,45,28,58,8,28,39,54,13,57,52,49,56,38,41,54,34,41,59,9,30,60,14,22,68,67,54,34,19,32,7,48,63,56,30,65,43,35,49,25,33,70,39,30,33,18,71,62,47,26,48,0,42,35,24,46,21,73,71,68,36,11,33,74,21,15,56,12,29,66,39,33,21,27,16,67,33,33,41,23,24,37,25,38,12,31,6,0,16,35,23,14,18,26,0,49,23,3,0,0,23,32,18,43,8,11,0,4,11,14,0,52
10/14/2018,24,59,30,73,52,60,48,54,53,48,21,40,66,58,49,15,46,38,35,8,36,37,62,9,56,40,52,71,39,50,78,64,34,65,10,24,63,23,25,69,48,73,33,18,44,8,33,68,52,35,48,49,29,48,8,45,47,37,35,30,18,64,61,48,28,28,25,57,39,41,42,31,79,64,39,79,14,34,64,24,14,62,35,35,60,56,38,22,20,14,79,23,29,43,27,26,29,29,34,12,29,12,39,21,22,25,14,24,29,35,48,9,23,11,16,9,11,18,45,8,9,20,3,22,10,100,34
10/21/2018,25,49,62,62,36,20,38,53,47,52,22,47,41,32,53,15,47,45,79,8,33,43,62,9,60,48,51,86,39,42,48,61,35,43,9,28,50,20,28,39,34,54,16,20,32,6,32,39,54,17,36,59,38,46,8,43,78,49,25,25,15,86,59,63,25,28,37,46,39,46,42,30,20,58,19,38,14,29,72,25,12,51,34,35,54,30,41,25,28,20,74,53,25,42,18,27,30,26,41,13,32,22,0,17,50,23,0,17,35,18,49,15,19,23,7,28,17,75,15,8,13,7,4,0,10,34,34
10/28/2018,28,49,60,71,34,24,31,24,60,43,30,48,48,63,61,15,48,41,57,8,33,35,53,8,59,32,46,70,39,44,20,41,37,44,9,27,53,16,18,51,58,56,55,17,27,7,22,48,49,21,82,60,37,41,32,51,48,48,39,24,19,67,60,60,30,19,12,46,55,33,96,29,28,63,48,66,11,15,59,24,12,58,33,34,57,47,33,21,18,16,72,32,26,41,22,30,29,25,40,10,34,15,28,18,34,21,14,6,24,18,43,13,13,0,0,18,17,38,29,9,9,14,4,31,14,0,34
11/4/2018,26,57,28,78,23,39,61,45,52,56,34,35,35,46,50,14,47,37,34,9,35,35,62,14,53,30,48,58,38,44,13,63,38,45,7,31,48,23,32,45,58,59,16,17,24,9,24,57,50,32,51,49,28,46,40,30,52,31,22,25,19,54,57,55,31,38,38,14,39,48,39,25,18,79,30,75,13,37,64,20,12,56,12,29,50,41,39,20,26,18,80,11,28,44,18,18,29,28,31,16,33,15,28,15,37,23,13,46,33,36,46,15,16,12,7,9,17,38,41,10,15,7,4,10,14,0,27
11/11/2018,28,48,46,97,54,38,29,36,43,36,28,47,35,56,59,14,47,48,34,8,35,45,65,12,61,42,45,59,38,53,57,24,38,34,10,31,56,20,28,54,47,66,24,21,29,8,62,57,49,31,61,46,30,45,33,37,16,32,29,24,16,55,58,54,36,29,13,23,40,31,38,21,29,47,37,45,13,43,63,18,14,50,23,31,61,47,50,22,33,15,72,44,25,43,17,33,32,29,43,9,39,10,14,17,30,25,0,24,24,9,43,21,24,12,21,10,16,0,0,11,10,0,4,31,12,0,31
11/18/2018,30,37,11,62,27,28,28,35,46,17,32,70,31,42,52,15,50,45,22,9,31,40,65,12,50,39,47,81,37,47,36,51,33,57,13,31,43,19,24,49,48,62,46,20,20,5,45,45,47,28,32,46,36,41,32,38,33,26,29,25,19,69,57,63,18,76,25,47,38,34,47,30,49,67,47,57,11,42,77,24,15,59,42,27,42,40,45,23,31,18,84,11,34,44,25,28,36,29,35,11,39,9,41,16,37,27,14,46,32,18,41,14,10,0,7,31,22,0,41,8,9,7,4,22,21,0,43
11/25/2018,30,56,32,65,50,54,42,35,43,45,29,51,37,23,52,14,47,40,45,8,31,35,64,12,53,36,47,61,41,44,21,69,36,39,10,35,57,17,23,68,47,66,15,21,25,7,28,64,47,35,82,50,37,44,25,38,39,47,32,22,12,88,61,59,25,19,26,20,36,63,58,19,38,41,0,50,7,30,60,25,15,60,0,30,61,53,39,23,21,17,84,46,29,44,14,32,37,25,50,7,36,27,54,16,26,27,0,29,26,17,51,8,16,11,0,40,21,78,45,9,8,14,5,31,17,27,42
12/2/2018,25,62,27,76,31,42,70,31,55,63,36,59,32,48,50,14,48,43,45,7,34,34,69,10,47,27,47,47,41,44,41,53,40,66,10,31,62,19,19,42,37,45,22,18,31,9,21,57,57,28,36,48,49,47,50,47,17,41,39,22,17,59,60,60,38,47,51,38,47,53,73,28,17,77,66,36,11,59,64,24,17,48,65,26,67,41,37,23,30,18,73,0,29,44,19,21,42,31,40,10,19,15,14,18,38,23,26,18,27,43,49,8,27,0,0,30,34,20,41,8,8,21,3,11,10,30,32
12/9/2018,26,36,49,58,30,14,48,47,47,51,32,24,50,44,58,13,48,27,11,8,34,43,60,10,55,49,45,43,44,54,14,48,38,50,10,32,57,14,20,68,54,65,22,22,39,9,32,46,56,31,72,59,35,46,15,41,17,33,42,20,18,45,64,51,30,9,0,35,24,40,59,33,23,100,29,45,10,36,64,23,14,50,43,56,42,48,59,23,25,21,67,12,29,43,19,18,29,33,43,9,29,12,28,12,35,25,13,17,31,25,48,12,10,22,15,11,41,57,0,11,13,7,4,10,9,30,57
12/16/2018,24,55,46,74,40,41,49,61,69,47,33,54,46,39,65,15,50,46,75,9,34,29,66,14,56,29,52,77,54,46,50,28,41,49,11,36,56,23,17,80,72,68,15,24,31,11,44,59,61,26,42,77,43,57,24,45,50,38,32,27,16,94,75,69,40,47,52,40,47,49,41,35,24,73,39,47,21,49,60,24,13,64,60,51,57,64,59,23,23,17,70,47,37,49,17,26,40,30,41,8,34,17,13,16,36,26,26,42,35,32,51,10,11,13,0,44,37,0,12,9,12,7,3,12,22,29,48
12/23/2018,28,61,17,89,46,71,100,49,72,41,41,70,48,85,81,17,58,65,0,14,57,80,91,16,77,49,63,97,56,44,52,34,52,50,20,30,78,25,14,70,73,69,46,28,35,8,51,66,58,38,66,90,38,66,44,51,18,43,55,26,21,90,79,50,40,100,0,48,42,87,49,48,60,79,52,48,24,28,73,24,16,71,34,60,83,54,66,25,48,20,72,41,27,61,20,26,48,37,49,9,47,19,13,22,20,25,14,20,35,55,68,17,21,15,0,12,25,65,29,10,17,0,5,29,17,31,26
12/30/2018,28,63,65,74,56,59,37,56,67,73,41,54,50,64,70,18,61,53,93,13,55,54,92,12,80,61,59,86,56,60,30,65,55,78,18,35,73,34,20,52,57,62,37,24,38,11,58,61,60,57,51,72,37,71,69,39,16,50,50,29,25,36,81,73,36,42,13,59,56,68,88,34,25,46,21,28,17,62,88,25,15,83,12,38,62,42,47,29,38,16,72,36,31,58,21,48,43,39,44,10,42,18,50,25,32,22,41,23,31,50,70,18,15,28,0,0,53,0,70,12,11,17,5,0,22,0,31
1/6/2019,21,57,42,50,40,22,56,38,31,69,31,28,43,37,59,12,47,29,12,9,30,24,72,12,63,37,43,68,41,48,28,41,36,39,13,36,54,18,15,34,38,61,0,16,30,6,57,58,49,19,37,54,33,54,46,40,35,29,29,27,13,86,61,51,35,38,26,54,44,36,26,37,21,53,29,24,10,22,65,24,14,54,43,47,50,53,36,24,22,19,81,44,27,45,21,37,33,28,28,10,22,24,49,21,23,24,26,8,29,43,47,15,20,12,8,41,48,0,61,5,10,0,5,0,17,28,28
1/13/2019,23,50,58,73,40,22,27,39,42,15,25,42,34,41,50,12,47,46,34,9,26,55,65,10,56,39,44,89,39,54,57,53,35,54,9,33,65,19,16,39,53,59,14,17,22,6,33,55,50,27,44,52,36,51,38,41,11,46,27,25,14,41,61,54,23,9,13,32,34,30,43,38,21,83,30,51,12,56,80,20,15,60,22,41,42,28,45,24,24,16,53,22,25,44,20,26,34,31,41,10,29,20,63,17,8,25,37,16,24,13,48,17,16,12,0,10,41,76,48,7,13,0,4,0,16,0,70
1/20/2019,22,48,37,59,52,72,40,46,49,36,35,69,36,56,60,13,48,52,0,8,26,44,63,9,47,26,43,70,36,50,34,37,34,52,17,29,61,25,18,38,51,61,53,17,25,9,30,53,48,28,31,48,36,46,37,34,21,48,28,28,12,60,56,62,30,29,25,35,37,21,79,34,13,41,30,43,10,38,67,19,16,56,72,35,56,53,35,23,12,16,59,30,33,45,16,25,32,22,30,15,31,22,39,19,53,22,12,32,23,35,48,12,7,12,8,31,34,75,49,7,12,0,4,0,18,0,61
1/27/2019,21,66,37,63,34,17,13,25,44,48,17,21,35,56,57,12,47,43,23,9,26,42,65,14,67,43,45,48,36,45,35,32,33,50,8,33,62,19,17,27,44,57,0,16,38,6,62,43,48,33,58,49,42,45,53,45,15,31,26,23,18,29,56,54,38,28,27,38,74,47,37,30,60,41,39,49,13,36,64,24,16,64,51,54,44,39,38,23,20,18,64,10,34,39,20,9,33,26,48,8,30,33,49,23,23,22,0,17,27,36,44,14,10,0,7,0,23,19,25,9,9,14,4,12,13,28,63
2/3/2019,21,53,42,54,48,22,40,34,44,44,33,46,34,25,54,14,48,61,34,8,32,33,57,10,65,31,45,47,36,36,40,48,38,43,9,26,61,21,12,48,49,72,7,18,23,6,36,48,51,31,44,51,34,46,31,32,40,36,36,28,15,42,58,50,24,47,25,35,42,17,49,40,26,63,42,35,9,34,81,20,16,55,10,41,55,53,39,22,20,17,62,19,36,39,14,25,34,40,37,9,35,24,36,17,35,21,12,16,34,80,50,11,10,11,15,20,28,38,24,6,12,0,3,0,14,27,59
2/10/2019,24,52,63,44,38,22,46,25,41,48,34,56,42,41,46,13,47,31,33,7,29,48,59,11,53,28,48,65,38,48,28,49,35,54,11,29,67,21,14,50,37,55,7,15,33,9,14,48,55,30,43,51,34,44,46,28,43,55,39,23,16,81,58,58,22,64,0,28,39,27,46,37,41,75,18,30,10,38,74,23,16,51,30,46,36,51,47,24,22,19,53,38,24,42,18,20,32,27,32,12,28,18,24,17,16,19,0,17,37,25,51,19,24,0,0,9,36,18,58,10,11,21,5,23,13,0,34
2/17/2019,26,53,27,54,38,27,13,32,48,46,26,44,34,38,44,15,47,50,57,8,31,41,64,9,62,44,52,79,38,55,41,47,36,39,12,21,71,18,18,33,64,70,29,18,26,9,46,47,57,31,40,57,33,46,53,38,47,43,34,27,16,62,61,66,29,55,38,55,32,34,20,42,31,71,52,54,15,59,75,27,17,46,50,63,50,63,40,23,6,23,56,30,25,41,19,29,32,33,43,14,34,27,13,19,37,20,0,16,29,29,41,14,33,0,7,9,35,90,12,11,12,21,4,12,15,0,23
2/24/2019,24,42,39,53,38,40,26,49,44,31,27,57,35,26,45,12,47,53,34,7,32,55,64,9,58,22,50,75,36,40,41,27,43,57,8,26,67,19,18,37,49,61,21,18,26,8,39,49,60,27,36,47,42,54,77,40,60,44,38,25,16,93,59,50,24,84,13,54,46,54,21,37,13,75,26,38,12,37,68,28,15,58,31,58,26,61,38,23,34,20,49,44,30,43,23,24,25,29,35,13,29,18,37,18,12,20,0,7,28,15,48,15,17,0,0,27,15,36,37,11,7,7,4,0,19,0,21
3/3/2019,22,37,29,56,36,39,37,50,42,31,22,33,51,38,52,12,48,45,23,7,31,45,59,11,59,38,49,73,37,49,27,45,39,46,8,30,56,28,26,11,49,73,30,19,37,7,25,51,44,31,57,43,44,47,48,49,77,42,28,26,16,43,57,55,19,40,0,38,33,58,35,45,46,32,19,40,16,64,68,22,18,58,43,48,47,37,39,22,28,18,63,32,31,41,17,23,30,28,37,14,36,16,51,16,36,21,12,17,27,8,43,15,11,13,7,28,26,0,37,10,13,7,5,22,12,0,48
3/10/2019,22,58,28,43,22,37,34,30,47,29,24,56,38,46,55,13,47,29,46,7,29,49,58,9,59,34,49,52,37,61,21,47,39,58,7,28,59,26,16,53,53,57,7,18,33,7,53,44,48,23,49,52,48,40,62,48,40,25,45,20,16,70,58,34,37,67,25,35,49,31,39,36,58,80,36,35,15,38,43,23,17,53,22,53,64,37,45,24,20,30,48,45,30,42,17,23,38,26,37,12,30,11,25,18,25,25,12,5,23,34,45,19,7,12,0,19,17,36,38,9,13,15,3,0,18,0,45
