Week,Laos,USA,Kuwait,Malaysia,Azerbaijan,Canada,Peru,Bulgaria,Bosnia&Herzegovina,Hungary,Georgia,North Macedonia,Moldova,Croatia,Czechia,Slovakia,Romania,Lithuania,Brazil,Slovenia,Poland,Chile,Latvia,Armenia,Argentina,Colombia,Trinidad&Tobago,Belgium,Paraguay,Italy,Greece,Mexico,Ukraine,United Kingdom,Russia,Tunisia,Serbia,Spain,Portugal,Uruguay,Ecuador,France,Panama,Bolivia,Estonia,Austria,Sweden,Kosovo,South Africa,Iran,Costa Rica,Namibia,Switzerland,Germany,Lebanon,Jordan,Ireland,Puerto Rico,Netherlands,Albania,Turkey,Botswana,Israel,Honduras,Guatemala,Kazakhstan,Denmark,Jamaica,Libya,Bahrain,Oman,Cyprus,Mauritius,Sri Lanka,Cuba,Belarus,Mongolia,Iraq,El Salvador,Finland,Indonesia,Philippines,Norway,Kyrgyzstan,Vietnam,Morocco,Nepal,Dominican Republic,India,Zimbabwe,Thailand,South Korea,Lesotho,Saudi Arabia,Australia,Egypt,Qatar,United Arab Emirates,Singapore,Japan,Zambia,Venezuela,Cambodia,Syria,Bangladesh,Algeria,Pakistan,Senegal,Sudan,Kenya,New Zealand,Uganda,Cameroon,Haiti,Yemen,Mozambique,Ethiopia,Angola,Uzbekistan,Ghana,Nicaragua,Cote d'Ivoire,Nigeria,Congo (Kinshasa),Tanzania,Tajikistan,China
12/6/2020,0,61,15,67,28,49,8,15,0,40,14,0,11,0,23,27,10,17,59,48,12,4,24,0,31,24,13,33,0,15,49,14,13,16,31,0,17,13,63,0,25,45,22,9,35,68,20,45,12,1,0,0,71,55,33,18,21,37,25,18,5,0,34,0,19,55,20,61,0,0,0,69,0,0,0,9,0,40,0,27,41,35,43,0,53,16,19,14,45,0,10,69,0,59,52,11,20,48,43,66,23,10,0,0,15,18,38,0,36,5,26,15,0,0,0,0,23,43,44,26,0,0,10,0,0,0,41
12/13/2020,31,56,28,56,18,41,0,15,0,0,42,0,23,0,47,14,10,100,51,25,14,12,12,0,26,6,0,79,14,7,27,8,16,14,26,47,0,19,54,0,20,31,0,18,72,28,27,0,14,1,0,100,37,38,11,6,25,0,31,18,2,0,62,0,0,69,54,0,0,0,0,27,31,21,0,11,0,19,20,32,48,40,35,66,58,16,19,30,41,0,36,27,0,34,45,16,21,75,43,56,24,0,0,0,16,57,51,0,0,5,32,0,0,0,0,0,0,0,44,14,0,0,10,0,0,0,0
12/20/2020,0,41,30,34,35,38,12,23,0,16,0,26,24,35,0,16,4,0,42,28,7,22,14,48,8,20,0,24,0,9,25,8,20,11,27,24,19,21,13,0,12,41,26,0,0,16,27,100,14,1,21,0,42,30,36,26,22,0,38,0,4,0,40,0,0,60,30,0,25,26,39,15,100,0,0,19,0,39,0,48,45,26,36,22,48,33,38,54,49,0,5,44,0,44,40,39,44,45,35,64,0,12,0,53,33,38,52,0,0,11,39,0,0,0,47,37,0,0,68,15,0,42,11,0,0,0,0
12/27/2020,0,39,0,55,0,40,2,29,53,59,0,0,26,34,61,0,8,54,44,28,9,22,0,0,8,7,0,59,0,13,35,10,13,13,20,0,20,17,50,0,0,40,0,0,20,0,22,26,15,2,0,0,28,42,24,6,17,21,22,10,2,0,81,0,0,42,19,0,0,0,0,15,0,21,0,7,0,0,0,23,30,29,39,26,65,33,37,18,40,45,10,28,0,48,48,22,21,38,39,53,25,0,29,26,33,38,14,0,0,5,39,0,0,0,0,38,0,26,0,30,0,0,34,0,0,0,100
1/3/2021,0,40,15,28,82,32,4,30,0,68,31,0,37,0,32,0,7,0,48,24,13,0,36,75,20,6,24,44,15,13,54,10,13,11,33,0,0,22,52,0,5,74,0,0,18,0,16,0,8,3,19,34,24,30,65,19,16,20,33,9,13,0,68,17,0,100,42,15,25,0,57,66,30,0,0,17,31,57,0,16,41,47,61,62,49,46,36,16,32,0,23,55,0,37,49,22,0,23,24,76,23,0,0,25,96,56,22,0,0,26,31,0,0,0,0,0,0,45,46,14,0,0,21,0,25,0,42
1/10/2021,0,37,29,16,36,33,7,34,0,42,44,0,23,17,32,54,6,0,53,98,15,4,36,23,17,22,12,22,0,6,58,17,16,12,28,0,0,23,36,0,15,63,0,9,0,26,18,47,17,1,18,0,24,49,31,26,18,19,10,0,7,0,54,0,17,40,37,16,0,25,19,50,0,0,0,16,31,37,20,48,22,41,47,24,48,49,19,0,40,41,28,14,0,68,48,5,0,34,34,74,25,0,28,50,32,57,19,0,0,10,35,0,37,0,47,32,0,22,45,0,0,0,10,0,0,0,0
1/17/2021,0,43,0,45,0,45,7,30,27,28,0,0,0,16,21,0,6,16,48,0,16,0,12,0,29,11,35,0,15,3,45,12,10,12,17,0,74,35,28,30,15,21,24,19,35,89,13,24,16,2,36,0,60,48,52,7,14,18,20,9,2,0,33,34,0,40,29,16,0,0,39,25,30,43,0,9,31,37,0,27,24,49,25,60,41,16,0,0,46,76,9,14,0,22,47,22,19,22,24,82,25,0,28,0,0,40,52,0,0,25,15,18,0,0,0,0,0,21,22,14,0,0,10,0,0,34,0
1/24/2021,0,47,0,19,19,41,2,25,0,56,0,0,44,15,33,26,2,0,45,49,13,8,0,0,7,31,0,100,0,8,32,16,8,13,27,0,36,34,27,0,15,52,0,0,18,26,13,0,22,2,18,0,24,33,10,7,14,18,7,9,2,0,17,0,0,29,25,47,0,27,0,26,0,44,0,18,0,56,19,64,23,31,56,12,40,0,56,0,39,37,9,28,0,8,46,11,39,17,19,69,0,0,0,0,0,42,33,0,0,20,30,0,0,0,0,0,0,21,11,39,0,0,0,0,0,0,0
1/31/2021,0,42,16,34,0,27,2,21,27,42,0,0,23,16,11,27,8,0,41,0,10,12,12,23,7,10,36,45,15,8,42,13,12,12,27,24,19,29,17,0,0,51,25,0,18,13,26,0,14,1,0,0,12,53,21,7,8,18,34,0,2,0,22,0,0,25,30,47,0,27,58,13,0,23,0,9,0,53,0,38,35,43,35,12,40,0,18,0,34,0,17,28,0,16,41,5,39,28,15,71,23,9,0,0,15,41,29,0,0,15,21,16,0,0,0,0,0,23,45,38,42,0,29,0,55,0,0
2/7/2021,0,45,0,27,0,26,0,21,0,28,15,0,11,46,44,0,8,32,36,0,10,0,35,0,10,14,24,55,0,9,24,16,12,11,21,24,18,35,38,27,25,21,0,0,18,26,20,0,8,1,53,0,0,37,21,0,13,37,18,0,2,0,23,0,0,21,13,0,24,0,0,27,0,0,0,4,0,0,0,32,24,58,35,0,33,0,35,0,36,0,9,15,0,16,42,5,0,59,42,81,0,19,0,50,28,0,28,0,0,20,21,16,0,0,0,0,0,21,22,12,0,0,29,80,0,0,0
2/14/2021,0,44,0,19,10,29,4,10,0,14,42,0,34,0,33,0,12,17,59,0,10,4,23,0,7,27,24,23,15,7,24,12,12,11,17,0,18,26,60,0,18,59,0,8,0,67,15,0,13,2,35,0,25,54,21,13,17,19,14,9,1,15,28,0,0,39,32,33,25,0,0,13,0,22,27,4,30,87,0,42,27,50,61,0,39,17,18,15,33,0,17,14,0,29,44,11,39,11,20,81,23,0,0,0,45,20,34,64,0,20,10,0,0,0,44,31,0,0,0,12,0,0,39,0,27,0,65
2/21/2021,0,52,0,61,19,34,2,21,0,0,100,28,11,0,11,14,13,0,51,0,8,4,23,0,27,13,12,23,0,8,79,14,18,12,22,24,19,45,33,0,10,49,0,7,54,27,21,0,13,1,17,0,12,34,33,13,16,0,28,0,1,0,6,0,0,40,30,30,0,24,19,14,31,0,0,7,0,18,16,43,44,49,73,22,61,32,17,14,43,0,18,28,0,20,33,11,57,55,29,75,0,18,0,26,60,0,23,0,0,19,15,0,0,0,0,0,0,22,31,12,0,0,0,0,28,30,0
2/28/2021,0,52,15,53,10,34,2,16,28,29,15,29,23,0,32,0,11,16,58,28,10,0,0,46,20,9,12,23,14,2,21,13,10,13,21,0,0,26,63,0,10,76,22,14,35,40,28,0,16,1,0,30,36,45,22,32,32,0,7,0,1,15,98,0,0,17,26,45,0,0,20,14,0,0,0,11,0,33,16,16,25,74,23,12,66,32,0,14,41,36,40,14,0,24,48,16,19,33,30,60,0,28,0,0,15,0,29,0,0,29,34,15,0,0,0,0,0,0,22,48,0,36,19,0,0,0,0
3/7/2021,0,55,30,24,10,47,0,16,0,42,15,28,12,0,21,13,11,33,74,0,8,8,12,0,17,32,46,33,0,9,33,10,10,15,18,0,0,26,40,27,11,58,0,0,34,0,15,0,18,1,17,0,24,41,22,13,25,0,30,44,1,0,12,0,0,29,30,30,0,0,0,27,28,43,0,23,0,0,17,52,26,84,31,0,46,16,0,14,53,0,14,0,0,20,36,28,59,56,10,64,45,0,0,0,0,0,25,0,40,32,15,15,0,0,0,0,0,0,0,71,0,0,9,0,26,0,46
3/14/2021,0,50,0,60,0,45,0,19,0,38,14,0,41,0,0,12,4,15,55,0,9,11,35,0,21,8,44,42,0,11,35,8,6,14,17,0,16,25,44,0,0,75,0,7,0,50,25,23,21,1,16,0,46,31,10,12,25,17,16,0,2,14,34,0,0,30,41,0,22,0,52,53,26,21,24,8,0,17,0,30,45,53,53,0,43,0,17,0,55,34,25,0,0,35,52,16,37,47,37,69,0,9,0,23,14,59,40,0,0,9,20,14,0,0,0,29,20,0,10,33,0,0,70,0,0,31,0
3/21/2021,28,48,30,65,11,36,9,40,26,14,14,0,11,33,43,27,6,17,63,0,10,30,0,23,16,14,0,34,0,9,25,15,14,13,18,0,0,21,30,0,6,54,21,51,0,26,13,0,17,0,17,0,24,21,32,19,13,18,20,18,2,0,42,0,14,17,34,45,0,25,38,0,27,0,0,9,0,72,0,26,41,54,30,25,40,0,18,14,35,0,28,38,0,21,46,23,39,62,29,66,0,10,0,21,14,21,24,0,0,19,37,35,0,0,0,0,0,0,0,59,0,0,30,0,29,38,0
3/28/2021,31,47,30,29,20,56,6,16,0,59,15,0,0,52,23,29,8,34,60,56,11,15,0,0,21,6,0,24,0,4,47,4,14,10,22,0,0,11,37,29,0,22,23,16,18,30,18,0,17,1,0,0,27,47,12,0,16,19,18,0,2,0,43,0,19,31,14,0,0,25,19,53,0,0,0,17,29,37,21,39,37,34,20,12,39,0,54,0,45,41,23,0,0,29,48,11,20,12,29,68,0,10,0,22,29,22,29,0,0,5,31,18,0,0,0,0,0,0,22,24,0,0,20,0,30,35,18
4/4/2021,0,41,15,45,10,38,9,11,0,71,30,0,0,17,56,14,7,37,67,26,14,4,48,0,21,4,37,11,0,13,40,9,12,13,23,24,18,16,59,0,5,51,0,7,34,14,16,0,22,1,49,0,39,26,0,0,21,18,27,0,2,0,28,0,0,37,22,0,0,0,0,12,0,0,0,9,0,19,0,52,37,50,55,37,32,0,0,0,41,38,0,0,0,29,37,17,19,12,29,53,0,0,0,0,15,0,23,0,0,18,26,16,0,0,0,0,0,0,11,12,0,0,19,0,65,0,0
4/11/2021,0,50,0,50,0,43,2,16,0,81,45,28,11,16,43,13,9,17,66,26,14,4,12,24,18,22,0,45,12,6,29,12,19,14,26,0,18,26,41,0,11,73,19,29,0,0,12,0,8,2,48,28,24,33,22,6,18,18,21,9,2,14,18,14,14,67,17,44,0,24,18,13,0,26,0,11,27,0,0,6,29,36,48,95,37,54,17,0,40,37,25,25,0,17,45,23,0,11,38,65,23,9,0,22,15,24,60,0,44,4,31,0,0,0,0,0,0,0,34,60,0,0,10,0,0,0,18
4/18/2021,0,49,29,20,9,43,3,26,0,0,15,26,34,16,34,0,7,35,63,27,10,7,12,0,18,13,11,35,23,7,36,14,17,13,24,26,18,20,29,0,5,48,19,21,18,14,23,0,14,1,0,0,25,25,34,25,18,0,18,0,2,0,45,0,0,50,31,29,0,0,0,0,0,21,0,11,28,59,0,43,47,40,76,12,46,37,0,13,31,38,28,26,0,13,61,17,0,38,14,71,47,0,0,0,0,0,35,0,0,13,15,15,36,0,0,29,25,0,34,12,0,0,9,0,0,0,0
4/25/2021,0,50,42,35,0,36,7,18,0,42,16,0,12,32,58,15,8,0,74,0,8,10,24,24,12,22,22,45,0,6,41,14,13,14,20,0,19,16,35,25,11,35,0,7,35,41,24,0,16,1,0,0,12,96,0,19,25,70,7,0,1,0,57,14,0,29,31,14,0,0,18,26,0,0,0,9,0,19,0,27,32,35,56,12,44,17,46,13,31,0,18,26,0,39,40,5,17,42,19,48,0,0,0,0,14,45,34,0,43,22,36,31,74,0,0,28,0,0,12,13,0,0,18,0,0,0,36
5/2/2021,0,47,14,36,9,46,0,31,0,42,0,30,27,0,11,15,5,34,100,27,12,7,25,47,26,18,22,55,12,13,24,15,16,14,21,51,0,13,18,0,16,72,19,30,18,53,22,0,17,2,33,0,49,28,12,7,16,18,24,9,2,0,12,0,13,27,13,0,0,24,18,0,0,19,0,7,0,0,16,74,35,34,39,12,30,0,0,28,42,0,50,13,0,29,41,11,36,38,42,62,22,9,25,23,64,23,20,0,0,4,10,45,36,0,0,0,0,42,11,26,0,0,9,0,0,0,0
5/9/2021,0,48,16,13,11,27,7,6,28,30,31,29,13,16,35,0,6,18,67,0,4,10,38,24,24,23,0,23,12,9,43,10,16,11,21,0,0,29,23,26,0,31,37,0,0,14,15,0,17,2,33,0,50,34,12,0,26,18,17,9,1,15,22,28,0,15,41,0,0,26,0,0,0,20,27,28,0,19,34,11,19,33,36,0,27,0,17,0,34,36,14,38,0,22,52,22,59,12,15,53,0,18,0,23,0,24,44,0,0,14,36,16,0,0,0,0,23,21,0,13,36,0,0,0,27,0,38
5/16/2021,0,42,15,37,10,28,7,11,0,29,64,0,23,16,23,0,2,0,62,0,4,7,24,0,18,10,11,11,12,11,39,16,15,13,27,0,0,30,47,25,9,48,19,0,36,14,22,22,22,1,0,0,36,28,35,0,12,0,20,9,1,0,52,14,0,19,53,30,0,52,0,25,27,40,0,9,0,17,0,67,31,40,44,38,26,31,46,14,38,0,9,26,0,30,57,25,0,43,50,63,0,35,48,21,45,40,23,0,0,0,25,16,0,0,0,0,0,0,12,0,0,0,18,0,0,0,0
5/23/2021,0,41,16,45,0,28,5,6,0,15,0,0,25,0,35,0,6,35,72,0,4,3,38,0,31,9,11,12,0,5,34,10,15,11,21,0,0,20,61,0,5,44,20,7,18,14,22,23,17,2,0,0,0,30,12,14,18,0,24,9,1,0,47,0,14,13,14,31,0,0,0,0,0,0,0,17,0,18,0,44,28,27,50,14,27,16,16,28,37,38,32,13,0,29,40,5,91,61,18,51,48,0,25,0,0,40,51,0,0,19,45,0,0,0,0,0,0,0,12,13,38,39,9,0,27,0,0
5/30/2021,0,41,32,37,10,40,5,11,0,16,48,0,13,17,0,0,10,37,68,56,12,0,14,26,9,28,67,34,0,6,52,7,9,10,20,24,19,13,31,0,14,32,0,8,0,0,20,0,20,2,34,0,25,45,37,7,15,0,14,37,2,0,29,57,0,18,19,30,0,26,19,25,0,39,0,10,0,75,0,29,42,27,33,14,45,0,0,0,56,39,13,13,0,10,56,16,0,33,41,49,0,0,0,0,29,0,18,0,0,15,100,0,0,0,0,31,0,23,0,13,0,0,59,75,0,0,37
6/6/2021,0,36,16,38,0,25,6,28,0,16,61,0,0,0,36,16,6,0,60,0,9,10,0,100,44,34,21,23,12,9,41,14,11,11,21,0,0,31,31,0,5,44,22,0,19,0,13,0,12,2,0,0,25,26,36,7,6,0,11,0,2,0,23,0,13,54,36,15,0,0,0,0,0,97,26,10,0,18,0,56,30,28,32,0,28,16,15,27,46,0,28,38,0,24,50,0,94,16,29,56,24,18,24,0,0,64,45,0,87,15,25,0,0,0,42,31,22,23,13,26,37,0,58,0,0,0,18
6/13/2021,0,35,48,52,32,37,10,22,30,47,30,0,12,0,62,16,12,0,62,0,9,10,0,0,27,10,11,11,0,7,21,14,10,11,17,0,0,27,40,51,19,22,21,17,19,14,13,23,18,2,17,0,38,31,25,13,15,0,31,0,1,15,29,0,40,36,23,30,0,0,0,0,27,59,26,8,0,36,0,16,17,14,54,0,52,16,15,27,39,0,16,51,0,14,45,21,37,16,14,49,47,19,0,0,13,20,34,0,0,5,29,0,37,0,44,0,0,0,25,38,0,0,28,0,0,0,0
6/20/2021,30,38,16,65,0,21,5,17,59,31,47,0,14,17,24,0,7,21,59,0,2,0,31,0,22,10,11,0,12,9,49,9,12,10,15,0,0,18,18,0,9,66,0,9,0,27,16,24,7,2,0,0,12,18,0,14,19,57,14,0,2,16,82,14,14,23,32,15,0,25,19,26,0,39,0,5,0,18,17,29,53,28,38,0,43,16,29,27,30,65,36,0,0,34,51,11,19,5,14,43,24,0,24,0,39,23,27,0,0,39,20,0,0,0,0,32,0,0,39,51,0,0,19,0,26,0,0
6/27/2021,0,41,0,50,11,23,3,29,0,47,16,0,0,49,25,0,4,59,54,0,2,18,14,0,21,40,11,12,0,6,30,13,7,11,14,25,0,28,29,27,10,53,0,7,19,0,6,23,16,1,0,0,37,53,26,7,15,19,14,0,2,0,53,15,0,41,28,30,0,0,20,13,0,0,0,3,0,36,0,35,22,23,53,30,50,0,0,27,47,34,22,40,0,24,35,22,40,35,19,48,0,9,24,0,13,22,14,63,0,24,31,0,0,0,0,30,0,0,26,51,0,0,37,0,26,0,19
7/4/2021,0,41,32,50,0,36,7,47,0,63,0,31,0,31,13,0,8,0,47,30,7,7,0,25,34,15,12,0,26,4,22,9,11,13,18,24,0,18,18,0,0,22,39,7,19,0,15,0,13,1,0,0,13,36,13,28,15,20,21,9,2,15,18,32,14,28,29,16,0,0,0,0,0,0,0,11,0,55,16,6,27,22,5,15,67,17,14,14,33,0,22,65,0,14,35,22,20,30,38,60,48,0,0,0,36,42,27,0,0,5,16,66,40,0,43,0,0,0,13,0,41,37,77,0,0,45,0
7/11/2021,31,37,0,39,0,28,9,11,0,16,0,0,14,29,0,16,5,40,45,0,7,0,14,25,16,19,58,50,0,4,26,11,14,9,18,0,0,36,18,0,20,40,20,0,0,14,22,22,15,1,0,0,0,32,13,21,13,19,7,9,1,0,0,14,27,32,20,32,0,0,20,0,29,20,0,10,100,19,16,35,24,32,35,29,81,0,0,28,42,35,33,37,0,10,35,5,42,43,49,45,23,10,0,0,26,23,40,0,0,15,30,0,0,0,45,0,0,24,12,25,0,0,39,0,0,0,18
7/18/2021,0,44,0,50,24,32,4,0,30,17,32,0,28,16,14,0,6,65,41,0,10,0,44,0,17,16,12,0,0,7,36,8,12,10,19,0,0,11,19,57,11,49,21,8,0,15,25,45,22,2,34,0,15,25,29,0,14,41,16,9,2,0,50,15,0,30,16,0,0,0,0,0,0,0,0,14,0,39,0,12,28,42,11,0,89,21,60,59,37,0,18,40,0,18,38,18,0,7,25,45,0,0,50,0,16,25,27,0,100,10,16,0,0,0,0,0,0,0,0,67,0,0,41,85,28,0,0
7/25/2021,30,37,16,66,0,34,0,24,0,16,0,0,69,0,0,17,3,20,46,0,7,16,27,25,10,14,0,13,0,11,30,5,11,11,18,0,0,29,49,27,11,23,0,7,0,0,8,0,16,1,0,0,14,38,0,0,13,20,4,0,2,0,30,0,13,37,33,33,23,27,0,13,0,20,0,27,0,90,0,22,25,27,29,45,88,0,14,15,29,0,18,13,46,70,39,21,0,31,33,25,0,0,0,0,27,0,30,0,40,36,25,17,42,48,46,0,24,0,0,38,0,0,57,0,0,0,0
8/1/2021,0,37,0,40,0,28,8,23,0,15,16,0,40,0,0,16,4,20,48,0,9,16,14,0,32,24,24,38,0,5,16,10,9,11,14,75,21,7,6,28,16,35,0,8,0,0,15,0,9,1,17,0,14,38,0,7,7,0,12,43,2,0,53,0,0,41,10,0,0,0,0,0,29,21,0,8,0,0,0,33,22,26,10,0,100,17,14,15,37,72,25,13,0,5,44,16,42,38,39,42,0,0,0,0,37,21,48,0,0,0,10,0,0,0,44,0,0,24,0,39,0,0,28,0,52,0,0
8/8/2021,0,34,0,42,0,32,2,24,0,0,16,0,14,45,27,0,6,0,50,94,2,4,27,25,39,20,33,65,100,5,13,11,12,9,17,0,22,41,37,0,17,44,20,7,19,45,18,19,21,1,0,88,43,25,15,0,13,19,8,0,2,0,54,0,42,14,14,0,0,0,22,13,0,20,0,0,38,76,0,11,25,22,14,15,95,0,0,29,37,0,17,0,0,29,50,17,63,31,39,36,48,0,0,0,26,0,13,0,0,20,26,0,0,0,0,0,22,0,12,63,0,0,18,0,0,0,0
8/15/2021,0,33,0,44,0,30,2,12,0,32,16,0,27,14,26,0,6,19,54,29,18,8,13,50,23,5,0,38,37,7,40,6,10,8,17,0,0,29,55,0,21,36,0,14,0,0,15,0,33,1,0,0,0,14,0,13,7,19,15,0,2,0,29,0,14,45,14,33,0,28,0,25,28,0,0,5,34,18,16,27,28,19,42,44,83,17,27,14,35,0,20,13,0,5,30,15,40,55,25,51,0,0,23,0,26,22,18,0,0,14,19,29,39,0,0,0,21,23,49,0,0,0,9,0,0,0,0
8/22/2021,0,30,17,54,11,22,4,19,0,17,35,0,15,15,26,17,8,0,55,0,2,4,15,0,25,15,0,27,55,3,23,7,13,10,20,0,0,16,6,0,12,25,0,24,0,15,22,22,23,1,0,0,0,30,16,15,15,0,12,0,2,0,57,47,29,45,15,17,0,0,0,13,0,0,0,11,0,19,0,25,26,14,29,16,82,18,15,15,41,0,28,30,0,19,31,17,63,6,11,40,46,0,28,0,41,0,27,0,0,9,20,15,0,0,0,31,0,0,27,26,0,0,9,0,25,0,0
8/29/2021,0,34,0,49,0,31,4,31,0,0,17,0,89,0,14,0,6,43,61,0,5,13,15,0,48,15,12,40,27,3,18,15,8,8,15,0,22,22,19,0,17,52,0,16,20,0,21,0,20,2,18,0,13,20,15,15,18,39,24,0,2,0,32,15,0,33,30,17,0,28,0,26,31,20,22,6,33,18,0,31,27,22,19,16,95,18,0,0,35,37,13,13,0,22,45,18,0,42,27,46,22,23,0,0,0,0,28,0,0,10,15,0,40,0,0,0,23,0,0,12,0,0,0,0,0,0,0
9/5/2021,28,37,52,57,0,32,6,13,0,18,0,0,0,0,44,0,9,45,48,0,8,14,30,0,18,11,11,14,27,7,23,11,16,10,16,0,0,15,13,0,6,36,25,8,0,0,14,0,24,1,0,0,14,50,0,0,12,20,4,17,2,17,36,0,0,33,36,17,0,27,0,13,0,0,0,6,0,38,0,19,22,21,66,16,70,19,50,0,33,0,33,14,0,30,30,12,20,12,11,53,0,0,0,24,14,0,38,0,0,21,21,31,0,0,0,31,0,0,0,0,0,0,38,0,0,0,0
9/12/2021,0,38,0,36,0,22,8,13,31,17,0,0,28,18,54,0,5,21,59,0,27,5,43,0,22,17,34,13,13,3,9,11,93,9,12,0,0,8,39,0,11,29,0,8,20,59,16,55,24,3,0,31,0,49,30,8,8,39,47,17,2,0,27,0,0,20,30,31,0,26,0,13,0,0,0,14,0,39,0,39,25,21,24,78,76,18,0,0,28,0,18,14,0,8,61,18,100,23,37,69,0,0,0,46,15,0,24,0,0,10,26,14,0,0,0,29,25,0,12,0,47,0,36,0,50,0,0
9/19/2021,0,43,0,50,43,47,4,26,0,18,0,0,13,0,83,35,8,0,65,0,18,5,0,0,37,23,11,27,0,7,28,17,100,9,21,0,0,22,26,33,6,35,0,9,0,0,16,0,24,1,0,0,40,45,30,23,18,0,35,9,1,0,27,0,15,36,15,15,0,0,0,39,0,43,0,6,0,40,0,19,24,27,39,14,56,18,16,0,28,34,28,16,0,23,35,30,20,23,64,49,22,0,0,0,28,22,29,0,0,24,15,14,0,0,0,59,0,0,12,38,0,0,18,0,27,0,0
9/26/2021,0,41,52,38,21,27,0,25,61,17,16,0,14,0,42,18,5,0,68,0,5,5,30,0,14,17,0,26,14,10,37,10,28,10,16,0,0,34,57,0,0,35,23,0,42,0,15,0,17,2,19,62,27,38,29,15,2,20,15,0,1,18,47,0,15,20,30,31,0,0,21,13,0,42,22,9,0,0,18,20,28,16,29,13,64,18,0,15,31,0,18,14,0,25,43,24,39,33,21,60,0,0,0,23,55,0,19,71,39,19,5,13,0,0,0,0,0,0,36,13,0,0,48,0,27,0,0
10/3/2021,0,37,0,26,10,34,4,0,29,0,0,0,14,0,0,17,8,0,55,30,8,13,0,0,19,17,0,13,0,6,51,19,12,11,11,0,0,23,61,0,18,18,22,0,0,15,20,0,19,2,0,0,27,35,0,7,48,0,12,9,1,0,19,0,0,39,30,0,0,0,0,26,0,0,23,14,0,19,17,20,20,16,41,26,38,18,0,0,69,0,37,0,42,16,45,12,0,38,26,45,69,11,0,22,14,21,29,0,0,24,21,15,0,0,0,0,0,21,11,26,0,0,10,0,0,0,0
10/10/2021,0,37,0,44,0,31,0,12,0,35,0,0,0,39,40,0,8,42,94,31,10,14,0,0,37,12,12,13,0,5,19,26,10,10,18,0,0,20,47,0,22,55,0,16,0,15,9,0,17,1,0,0,0,30,29,0,32,20,31,18,1,0,45,0,0,23,16,16,0,0,21,0,0,0,0,11,0,0,0,7,77,33,40,0,53,0,0,29,53,76,20,28,0,22,63,13,41,23,33,80,23,0,0,0,30,22,15,0,0,37,11,0,0,0,0,0,0,21,24,26,0,0,20,0,0,0,20
10/17/2021,0,43,18,32,20,33,10,25,30,18,16,0,13,0,26,0,0,0,69,31,10,5,0,0,29,35,12,0,14,4,28,18,14,8,18,55,21,26,52,32,17,78,23,8,0,0,22,0,27,1,0,0,14,30,29,8,8,60,12,0,1,0,26,15,0,15,10,31,0,0,0,25,0,43,0,8,31,19,0,34,43,25,49,0,46,0,0,0,27,0,10,42,0,18,40,12,20,0,21,60,43,0,0,0,13,22,25,0,0,20,26,13,0,0,0,0,0,20,0,25,0,0,9,0,0,0,0
10/24/2021,0,44,0,47,0,34,4,0,0,36,0,32,27,0,14,18,6,0,73,0,18,23,29,50,54,5,23,0,54,3,20,24,20,10,20,0,0,19,77,0,17,30,23,16,0,16,24,25,32,1,0,0,40,15,40,0,12,0,12,9,1,15,25,0,16,26,40,15,0,0,0,13,0,41,0,6,29,0,0,34,32,35,24,0,44,0,17,14,42,34,10,29,0,0,32,11,0,5,42,59,22,0,0,0,0,20,18,0,0,5,30,0,0,0,0,0,20,0,32,37,0,0,19,0,0,0,19
10/31/2021,27,47,17,28,0,30,6,18,0,0,0,0,0,0,52,0,6,0,59,30,3,5,14,25,37,11,0,27,67,6,52,19,16,10,22,25,0,8,13,0,14,36,0,17,0,0,17,0,21,1,0,0,26,44,0,0,10,20,31,18,2,16,25,0,0,12,35,29,22,0,0,0,0,21,0,8,0,18,0,27,30,26,25,38,44,34,0,0,24,35,18,43,0,8,41,23,19,31,48,60,22,20,0,0,13,19,31,0,0,14,10,0,0,0,0,0,0,0,21,50,0,34,28,0,0,39,0
11/7/2021,0,50,0,41,20,29,8,18,29,17,16,0,0,20,90,17,4,62,61,30,10,18,13,25,39,16,12,79,0,6,15,18,14,11,20,0,0,20,55,31,0,36,0,23,0,44,15,0,19,1,0,0,13,15,0,7,12,20,20,0,2,0,19,0,0,23,29,30,0,25,0,26,0,22,0,8,0,19,0,48,33,27,62,14,51,18,0,0,34,38,9,14,0,18,39,24,59,16,37,54,46,10,0,0,28,0,18,0,0,10,21,28,0,0,0,0,0,22,42,52,0,0,20,0,0,0,0
11/14/2021,0,46,0,26,10,33,7,28,0,67,31,31,37,0,51,33,8,20,62,29,10,17,15,0,35,16,0,13,66,3,33,21,11,13,21,0,20,19,100,30,11,41,0,22,20,0,21,0,15,1,19,0,13,29,13,0,14,40,15,9,2,0,18,0,0,18,28,29,0,0,0,25,0,0,0,21,0,73,0,34,30,40,51,12,44,0,18,0,27,0,9,0,0,13,37,11,20,16,16,53,0,10,0,0,14,19,53,0,0,20,10,14,0,0,0,0,0,20,20,50,0,35,49,0,0,0,18
